respondent_id,h1n1_vaccine,seasonal_vaccine
27277,0.009697893044357253,0.73372283307229
27278,0.2307624757583283,0.4654927601898644
27279,0.13268189610778913,0.29367268626744847
27280,0.351384402701464,0.3864480600354486
27281,0.10581388076078746,0.3814804186464372
27282,0.08159047036715639,0.8561816783891503
27283,-0.1856184852296903,-0.0767557474120002
27284,0.30248715088308575,0.31983015259902203
27285,0.10324825897943707,0.39954329424459145
27286,0.12484402859619781,0.2748287195945279
27287,0.2615300316278256,0.6063529174406539
27288,0.5473852908366758,0.7065047378825466
27289,0.2617585445942523,0.3550344886381863
27290,-0.07440666159480852,0.05153123154890449
27291,0.6325523663042195,0.7862708397073292
27292,0.03832360720334588,0.6779490831991029
27293,0.1532562308066996,1.0608894875192318
27294,-0.06519505310434248,-0.0003718523670677154
27295,0.3062875343358672,0.8471459205469611
27296,0.06523931145063083,0.6842679137484846
27297,0.053225815152372014,0.6660604167522894
27298,0.10500495322538739,0.34314150750567274
27299,0.28052391083557005,0.6672606171840492
27300,0.24698178199865017,1.0340666525751083
27301,-0.22201060769520226,-0.11957456223421892
27302,0.17061091856549576,0.503327542210865
27303,-0.03357395400662305,0.09524618092768433
27304,0.12715263711220443,0.665536800333814
27305,0.04235616176879997,-0.005814025414055957
27306,0.24520935480857442,0.5022468259919486
27307,0.5637017164029908,0.7257861233424456
27308,0.13892683992600285,0.23777534884187979
27309,0.5468633775306869,1.0312857005855047
27310,0.049228519044725194,0.14940856905109257
27311,0.15764021601063322,0.08124223527338648
27312,0.09734202398407976,0.4050227517736552
27313,0.06158161288261038,0.1487724199441729
27314,-0.029849060432572405,0.05017590105556191
27315,0.14704173142329446,0.3540268632505389
27316,0.3987089990311433,0.6883630336616908
27317,0.11944634579368307,0.16860437731248956
27318,0.2636005728044458,0.34003739150179957
27319,0.35778922978225414,0.8704295628862644
27320,0.4038564628797897,0.5713645389078446
27321,0.0012167306787340126,0.46374778037796593
27322,0.6425931302353015,0.5019898561194327
27323,0.08622384526010202,0.5095452757701742
27324,0.270465339396298,0.4521646306660616
27325,0.6685074839457869,0.9331337532326258
27326,0.1354786467408271,0.5218175568426593
27327,0.29380906568145737,0.3292485291042131
27328,0.3469350103201366,0.5668999087186135
27329,0.1467673922168241,0.377461073624469
27330,-0.09674527154799678,0.49850988709096367
27331,0.10579236289951893,0.26719810492354346
27332,0.21393449872390347,0.974381970668178
27333,0.5533361181380221,0.694747665138076
27334,0.04281254578940741,-0.07882550166966606
27335,0.22866845432264882,0.11529599785777767
27336,0.06970069366084064,0.1334211589116674
27337,0.240517017212047,0.5818317967264839
27338,0.30481186741565613,0.4617712731995973
27339,0.2559664205949487,0.3624061260929742
27340,-0.05011473394399385,0.23287474944301934
27341,0.2506096175908388,0.5893201688010283
27342,-0.006379407654244218,0.577938094807215
27343,0.07184767362623912,0.19951263122334917
27344,0.2849002963647088,0.489047334919839
27345,0.12352860217864886,0.39144574852580527
27346,0.6986361294235421,1.0536578419942029
27347,0.6345391485516647,0.9337714834838131
27348,0.11888260078653312,0.35847412344056917
27349,0.03498173091630857,0.24720047696134817
27350,0.21175348208806422,0.9664400623433189
27351,0.7933971988426674,0.8937283159042158
27352,0.20309474252690407,0.4057073139722245
27353,-0.15559633043112642,0.05183109960062682
27354,0.23078091717990212,0.5437855749467779
27355,0.35303925684344595,0.43186863267177134
27356,0.2311361307454396,0.46743542722292
27357,0.16739749833481288,0.36400124444560045
27358,0.25915053738213756,0.6506268776572435
27359,0.3901975329257682,0.7149476545926678
27360,0.1303984236772986,0.5051677644255816
27361,0.0392726058787477,0.9424836450740113
27362,0.2384581429889977,0.5062582291682598
27363,0.2188632707948721,0.3477307324055289
27364,0.06638907374646358,0.41218282826099584
27365,0.3032060549168295,0.6524634597612549
27366,0.4120853852341615,0.5424596731603732
27367,0.32602754161757164,0.484789098067391
27368,0.13854019321102173,0.5016820983825114
